"banner.arg","banner.vd","value","se","x","z1","z2"
"1",0,1,1.18369903848612,0.517234078276767,0,0.155376620339852,0.277412917263395
"2",0.0208333333333333,1,0.221734470882343,0.18560684921473,0.0208333333333333,-0.43593914223106,-0.0571601743304591
"3",0.0416666666666667,1,-0.67357019998108,0.213952142860182,0.0416666666666667,-0.986279333558112,-0.368548828067833
"4",0.0625,1,-0.993669283429626,0.265023605474501,0.0625,-1.18304295667067,-0.47987989323639
"5",0.0833333333333333,1,-1.02695263506146,0.23382558037687,0.0833333333333333,-1.20350209946438,-0.491455905731121
"6",0.104166666666667,1,-1.12238779924011,0.318674699255435,0.104166666666667,-1.262165712224,-0.524648435894216
"7",0.125,1,-1.37475269868811,0.489874362221025,0.125,-1.41729340402137,-0.612421424070292
"8",0.145833333333333,1,-1.77640572737772,0.686042485844164,0.145833333333333,-1.66418791027135,-0.752117105265142
"9",0.166666666666667,1,-2.33895929559597,0.889665021560568,0.166666666666667,-2.00998733301576,-0.947774297686242
"10",0.1875,1,-3.05294146951527,1.12861662557579,0.1875,-2.44886931250986,-1.19609864487724
"11",0.208333333333333,1,-3.81943976850293,1.44792891214084,0.208333333333333,-2.92003274351253,-1.46268819945153
"12",0.229166666666667,1,-4.46260413102489,1.85252456944017,0.229166666666667,-3.31538329829487,-1.68638197822342
"13",0.25,1,-4.81123929383487,2.29489800529547,0.25,-3.5296879349714,-1.80763794563418
"14",0.270833333333333,1,-4.77886920089725,2.71097478248277,0.270833333333333,-3.50979016863518,-1.79637956623638
"15",0.291666666666667,1,-4.39124299535892,3.05692454263391,0.291666666666667,-3.27151789433372,-1.66156244059858
"16",0.3125,1,-3.75730223852095,3.32260412054746,0.3125,-2.88183705298196,-1.44107664928616
"17",0.333333333333333,1,-3.01148286549258,3.51844946167303,0.333333333333333,-2.42338487485134,-1.18167926417636
"18",0.354166666666667,1,-2.26066614289127,3.65250560155495,0.354166666666667,-1.96186084597583,-0.920543791456381
"19",0.375,1,-1.55686778677508,3.72404252918418,0.375,-1.52923881845182,-0.675761395311563
"20",0.395833333333333,1,-0.899552724940761,3.73739418181512,0.395833333333333,-1.12518988554143,-0.447145976620073
"21",0.416666666666667,1,-0.258213293020507,3.70998655502913,0.416666666666667,-0.730961108282635,-0.224086912154627
"22",0.4375,1,0.399613484926453,3.65668463780568,0.4375,-0.326597625529606,0.0047064823663163
"23",0.458333333333333,1,1.08772616621885,3.5702991773909,0.458333333333333,0.0963824805741801,0.244033371212559
"24",0.479166666666667,1,1.79437217788687,3.43023191889719,0.479166666666667,0.530754950547818,0.489806187331105
"25",0.5,1,2.48817211676484,3.23360274548036,0.5,0.957230991085577,0.731111115096011
"26",0.520833333333333,1,3.13094353346659,3.0118244879937,0.520833333333333,1.35234000364781,0.954668226570253
"27",0.541666666666667,1,3.69017773361826,2.81569275471424,0.541666666666667,1.69609902415118,1.149170936515
"28",0.5625,1,4.145905393689,2.69475387401687,0.5625,1.97623298949114,1.30767387652921
"29",0.583333333333333,1,4.49045986622771,2.70169768907316,0.583333333333333,2.18802924222003,1.4275105721644
"30",0.604166666666667,1,4.72328330367887,2.89146315350092,0.604166666666667,2.33114487568224,1.50848700298823
"31",0.625,1,4.84486139787475,3.27099208107147,0.625,2.40587844269961,1.55077209353634
"32",0.645833333333333,1,4.85350012391511,3.76899663363238,0.645833333333333,2.41118863295841,1.55377665875225
"33",0.666666666666667,1,4.7464753782754,4.28689520459736,0.666666666666667,2.34540095094477,1.51655325029042
"34",0.6875,1,4.52439834164273,4.75966207297543,0.6875,2.20889108697645,1.43931443794697
"35",0.708333333333333,1,4.19587234550691,5.16599960989573,0.708333333333333,2.00694747442394,1.32505247664635
"36",0.729166666666667,1,3.77951461906775,5.49964659946085,0.729166666666667,1.7510140494279,1.1802424738302
"37",0.75,1,3.3020523172909,5.74936406301913,0.75,1.45751988697937,1.01418018442289
"38",0.770833333333333,1,2.79348750967061,5.92036519736671,0.770833333333333,1.14490713889883,0.837300384800746
"39",0.791666666666667,1,2.28193998792466,6.07193831999169,0.791666666666667,0.830460928404865,0.659383191578081
"40",0.8125,1,1.79074972180763,6.30616964507317,0.8125,0.528528241320666,0.488546290272096
"41",0.833333333333333,1,1.33860376015308,6.68427414193374,0.833333333333333,0.2505959316358,0.331289071724781
"42",0.854166666666667,1,0.940419401188772,7.1600890450277,0.854166666666667,0.00583360275782956,0.192799800404885
"43",0.875,1,0.601436299554879,7.63665733042786,0.875,-0.202537950615081,0.0749008380821482
"44",0.895833333333333,1,0.29880684983316,8.09873851744596,0.895833333333333,-0.388563059922769,-0.0303542555154855
"45",0.916666666666667,1,0.0206519012575815,8.5472467328218,0.916666666666667,-0.559543791509951,-0.127097071437364
"46",0.9375,1,-0.239121476114061,8.982906255615,0.9375,-0.719225444981625,-0.217446742213186
"47",0.958333333333333,1,-0.484444005974743,9.40676679196447,0.958333333333333,-0.87002422043106,-0.302770380959641
"48",0.979166666666667,1,-0.718084973310205,9.81993893597635,0.979166666666667,-1.01364238623515,-0.384031150219702
"49",1,1,-0.942098310847474,10.2234730807757,1,-1.15134248660565,-0.461943411671074
"50",0,2,1.18369903848612,0.517234078276767,0,0.155376620339852,-0.0150323308031515
"51",0.0208333333333333,2,0.537074699082929,0.225520694788369,0.0416666666666667,-0.242100768358106,-0.330537771680231
"52",0.0416666666666667,2,-0.229071649665118,0.168575215156182,0.0833333333333333,-0.713047856959683,-0.704361221878875
"53",0.0625,2,-0.558626717568417,0.328110300870118,0.125,-0.915624035801453,-0.865160020587988
"54",0.0833333333333333,2,-0.354614368201803,0.256417100116864,0.166666666666667,-0.790218462662618,-0.765616897465386
"55",0.104166666666667,2,-0.0129439742340971,0.148400228706606,0.208333333333333,-0.580195041467197,-0.598906704677219
"56",0.125,2,0.0892187337145414,0.182838089079912,0.25,-0.517396034527223,-0.549058766317395
"57",0.145833333333333,2,-0.0609285190995208,0.196979587284892,0.291666666666667,-0.609690948795047,-0.622319657237935
"58",0.166666666666667,2,-0.194405027481756,0.193797887426134,0.333333333333333,-0.691738423304372,-0.687446442695376
"59",0.1875,2,-0.0767082050946586,0.228642968514238,0.375,-0.61939065850534,-0.630018991276912
"60",0.208333333333333,2,0.267605522247382,0.282401788617516,0.416666666666667,-0.407742390883541,-0.462019044901021
"61",0.229166666666667,2,0.580254974045629,0.308940255334735,0.458333333333333,-0.21555802647605,-0.309468951873859
"62",0.25,2,0.571181406136981,0.296199684745997,0.5,-0.221135512287722,-0.313896190177305
"63",0.270833333333333,2,0.11759280104822,0.312333528414212,0.541666666666667,-0.49995460910711,-0.5352142942212
"64",0.291666666666667,2,-0.670521822389513,0.432974902414247,0.583333333333333,-0.984405508075484,-0.919756657657281
"65",0.3125,2,-1.53042086310248,0.615202151429251,0.625,-1.51298200051301,-1.33932457277834
"66",0.333333333333333,2,-2.19402197867641,0.801408991778809,0.666666666666667,-1.9208949454523,-1.66311344025109
"67",0.354166666666667,2,-2.5053634740634,0.961706874863062,0.708333333333333,-2.11227531429823,-1.81502534609748
"68",0.375,2,-2.45093310622833,1.07724391114062,0.75,-2.07881718543639,-1.78846730280335
"69",0.395833333333333,2,-2.11728530846875,1.14324738662778,0.791666666666667,-1.87372522196236,-1.62567155090363
"70",0.416666666666667,2,-1.62960365091381,1.18126860672787,0.833333333333333,-1.573949262493,-1.3877185277982
"71",0.4375,2,-1.10144387057738,1.22682499773915,0.875,-1.24929156325271,-1.13001513775509
"72",0.458333333333333,2,-0.605247255514641,1.28764556784664,0.916666666666667,-0.944281493545253,-0.88790743741462
"73",0.479166666666667,2,-0.165738492849519,1.32479974894674,0.958333333333333,-0.674117219408524,-0.673459267922601
"74",0.5,2,0.228515271793728,1.29344570035342,1,-0.431771011099427,-0.481092231528606
"75",0.520833333333333,2,0.604314549756586,1.20925133847682,1.04166666666667,-0.200768701756849,-0.297729636510309
"76",0.541666666666667,2,0.983230229278146,1.19599004173336,1.08333333333333,0.0321492471282022,-0.112846465188567
"77",0.5625,2,1.36838743995338,1.39961494369006,1.125,0.268903840187104,0.0750821173841762
"78",0.583333333333333,2,1.74216450452083,1.77962610764728,1.16666666666667,0.498663103063876,0.257458019990838
"79",0.604166666666667,2,2.07446264243975,2.17544591441318,1.20833333333333,0.702925436045514,0.41959523648273
"80",0.625,2,2.33835937831034,2.46723954757848,1.25,0.865141701453297,0.548357565586707
"81",0.645833333333333,2,2.53168729388378,2.62668278045552,1.29166666666667,0.983979595980239,0.642687465530068
"82",0.666666666666667,2,2.69855628533108,2.73104723708299,1.33333333333333,1.0865532959377,0.724107343358804
"83",0.6875,2,2.85852085535803,2.82068011483079,1.375,1.18488287573234,0.8021583679114
"84",0.708333333333333,2,3.01708096322564,2.91141649078858,1.41666666666667,1.28234913826903,0.879524117528035
"85",0.729166666666667,2,3.17362687737632,3.00826275263807,1.45833333333333,1.37857728400412,0.955907087750284
"86",0.75,2,3.32466642023411,3.11175038038934,1.5,1.47142068538406,1.02960335102921
"87",0.770833333333333,2,3.46576606215532,3.2217191799401,1.54166666666667,1.55815406951375,1.09844966877382
"88",0.791666666666667,2,3.59271064016952,3.33895158624557,1.58333333333333,1.63618639261655,1.16038934937769
"89",0.8125,2,3.70210817255288,3.46526842103062,1.625,1.70343261712748,1.2137673535483
"90",0.833333333333333,2,3.79162428897208,3.60289783546985,1.66666666666667,1.75845781496263,1.25744467909176
"91",0.854166666666667,2,3.85999642463797,3.75377877957146,1.70833333333333,1.80048589260856,1.290805286623
"92",0.875,2,3.90693218384999,3.91914459542163,1.75,1.82933711560052,1.31370650840002
"93",0.895833333333333,2,3.9329545542352,4.09944730544057,1.79166666666667,1.84533296233587,1.32640352417989
"94",0.916666666666667,2,3.93922828151079,4.29451725919094,1.83333333333333,1.84918939733677,1.32946464478641
"95",0.9375,2,3.92738604477955,4.50380763317195,1.875,1.84191002190122,1.32368649835241
"96",0.958333333333333,2,3.89936541543379,4.72660677474829,1.91666666666667,1.82468585339512,1.31001447817522
"97",0.979166666666667,2,3.85726371424704,4.96216339125908,1.95833333333333,1.79880610648845,1.28947192358029
"98",1,2,3.80321535580144,5.20972387436341,2,1.7655827972666,1.26310027296194
"99",0,3,1.18369903848612,0.517234078276767,0,0.155376620339852,0.207643952772771
"100",0.0208333333333333,3,0.638531162256557,0.241631089693329,0.0625,-0.179735887249541,-0.172081856439137
"101",0.0416666666666667,3,-0.0563864589255103,0.146903486607258,0.125,-0.606898962618126,-0.656112863298869
"102",0.0625,3,-0.391874948505711,0.343050229043899,0.1875,-0.813122391973781,-0.889790678411878
"103",0.0833333333333333,3,-0.172972652911371,0.302227053466789,0.25,-0.678564028592141,-0.737318651065381
"104",0.104166666666667,3,0.263330076204861,0.172270077417893,0.3125,-0.410370490422864,-0.433420688439896
"105",0.125,3,0.425766077390769,0.190058466202669,0.375,-0.310521731804368,-0.320279132077369
"106",0.145833333333333,3,0.135920261840985,0.196637469597453,0.4375,-0.488688792444384,-0.52216545307179
"107",0.166666666666667,3,-0.331741157266817,0.17610310786461,0.5,-0.776158391614308,-0.847905685669654
"108",0.1875,3,-0.502738120041549,0.209284551664374,0.5625,-0.881269538995048,-0.967010209053332
"109",0.208333333333333,3,-0.0935372259061744,0.264880172251516,0.625,-0.629735390119803,-0.681989488958
"110",0.229166666666667,3,0.770813547085366,0.337038232912795,0.6875,-0.0984224357004973,-0.0799432000476348
"111",0.25,3,1.64335827333348,0.382826437969594,0.75,0.437927308930791,0.527810423551113
"112",0.270833333333333,3,2.04520561057718,0.347303973570167,0.8125,0.684941255869864,0.807709170281854
"113",0.291666666666667,3,1.74400447262082,0.270230553236293,0.875,0.499794124077323,0.597913525980417
"114",0.3125,3,0.855425099939947,0.295814613925859,0.9375,-0.0464120534229626,-0.0210087107329104
"115",0.333333333333333,3,-0.258143107084361,0.406728842070088,1,-0.730917965269107,-0.796642431944513
"116",0.354166666666667,3,-1.19702784022263,0.488970363540583,1.0625,-1.30804664613598,-1.45060386399615
"117",0.375,3,-1.71677561375178,0.523915631701017,1.125,-1.62753351852099,-1.81262380775077
"118",0.395833333333333,3,-1.81692505046628,0.541892735132009,1.1875,-1.68909497570584,-1.88238090011935
"119",0.416666666666667,3,-1.59104869603718,0.561329422261763,1.25,-1.55024968632196,-1.7250512312096
"120",0.4375,3,-1.17555401900098,0.611930468381922,1.3125,-1.29484677433341,-1.4356467021827
"121",0.458333333333333,3,-0.698693286946872,0.718794987623412,1.375,-1.00172239438136,-1.10349887165943
"122",0.479166666666667,3,-0.24934911109165,0.866423190024425,1.4375,-0.725512331193178,-0.79051714945789
"123",0.5,3,0.127064100907537,1.00869545911266,1.5,-0.494132639060125,-0.528334035307821
"124",0.520833333333333,3,0.416285948197451,1.10129269017784,1.5625,-0.31634912920756,-0.326882326957932
"125",0.541666666666667,3,0.619911108789745,1.12349227405147,1.625,-0.191181559455811,-0.185051283249746
"126",0.5625,3,0.745538245815799,1.09061204418313,1.6875,-0.113959062045948,-0.0975482069567718
"127",0.583333333333333,3,0.803956244920725,1.05437369788087,1.75,-0.0780497522315102,-0.0568583149989454
"128",0.604166666666667,3,0.810480692261677,1.07642190139092,1.8125,-0.0740392006117358,-0.0523138413528857
"129",0.625,3,0.786545646345254,1.17927781078069,1.875,-0.0887519773655562,-0.0689853201311234
"130",0.645833333333333,3,0.75891154798017,1.33829430766085,1.9375,-0.105738546827686,-0.0882333001040014
"131",0.666666666666667,3,0.755793985702534,1.52573823555061,2,-0.107654899859435,-0.0904047759195451
"132",0.6875,3,0.800954225611064,1.73516000663042,2.0625,-0.0798950814641313,-0.0589493116649905
"133",0.708333333333333,3,0.90802789261987,1.96909096423314,2.125,-0.0140773276810677,0.0156307151909664
"134",0.729166666666667,3,1.07766776356874,2.2185404220194,2.1875,0.0901996207957718,0.133789983334528
"135",0.75,3,1.29886872768639,2.4575326669812,2.25,0.226170966501845,0.287863102387232
"136",0.770833333333333,3,1.55377167579076,2.6545123705411,2.3125,0.382858786631614,0.465410666100756
"137",0.791666666666667,3,1.82376352620322,2.78863563358529,2.375,0.548821694509045,0.653468103724471
"138",0.8125,3,2.094252587043,2.85999865316253,2.4375,0.715090235642511,0.841871863353009
"139",0.833333333333333,3,2.35611871831523,2.88856454967389,2.5,0.876058296545676,1.02426949340094
"140",0.854166666666667,3,2.60421771533447,2.90447763225583,2.5625,1.02856375522483,1.19707790071092
"141",0.875,3,2.83546249021624,2.93803711689542,2.625,1.17070899113551,1.35814683579805
"142",0.895833333333333,3,3.0478479784125,3.01286831307598,2.6875,1.30126149913963,1.5060797109483
"143",0.916666666666667,3,3.24013992737271,3.14175670939939,2.75,1.41946258914328,1.64001683216838
"144",0.9375,3,3.41178800803323,3.32582256486464,2.8125,1.52497397607766,1.75957487872694
"145",0.958333333333333,3,3.56286952460975,3.55739772421172,2.875,1.6178431785342,1.86480769533336
"146",0.979166666666667,3,3.69400433908734,3.82471982840461,2.9375,1.6984512231897,1.95614703448839
"147",1,3,3.80623692583356,4.11593303766657,3,1.76744014424992,2.03432040397763
"148",0,4,1.18369903848612,0.517234078276767,0,0.155376620339852,0.283321526279842
"149",0.0208333333333333,4,0.687207193355036,0.249494641711261,0.0833333333333333,-0.149814926106845,-0.0908770042934948
"150",0.0416666666666667,4,0.0347626711348257,0.135178002511521,0.166666666666667,-0.550869957845568,-0.582614751629442
"151",0.0625,4,-0.294455290326703,0.342355768470893,0.25,-0.753238918709259,-0.830741440164939
"152",0.0833333333333333,4,-0.0823158723144947,0.320055036030259,0.333333333333333,-0.622837669060627,-0.670855111164121
"153",0.104166666666667,4,0.369968914797521,0.190858127871954,0.416666666666667,-0.344820023923698,-0.329974783727306
"154",0.125,4,0.546590924963792,0.195373026598196,0.5,-0.236251182465814,-0.196857397572296
"155",0.145833333333333,4,0.190187140161561,0.209214036785437,0.583333333333333,-0.45533115993157,-0.465473637439358
"156",0.166666666666667,4,-0.470740148429544,0.224992148291594,0.666666666666667,-0.861600514145612,-0.963604719816585
"157",0.1875,4,-0.896999052076331,0.292281935030899,0.75,-1.12362015307098,-1.28486972538041
"158",0.208333333333333,4,-0.645821889394215,0.315928333446785,0.833333333333333,-0.969222558301203,-1.09556122794796
"159",0.229166666666667,4,0.306613223321755,0.325689877730753,0.916666666666667,-0.383764513440105,-0.377725027535299
"160",0.25,4,1.54214215293445,0.390423048504451,1,0.375710165562083,0.553474778616314
"161",0.270833333333333,4,2.46103042315539,0.439685419493061,1.08333333333333,0.94054710085237,1.24602722202447
"162",0.291666666666667,4,2.62926350313131,0.425448054770447,1.16666666666667,1.04395930055886,1.37282199607397
"163",0.3125,4,1.99324532785421,0.391193701144647,1.25,0.653001478422273,0.893464542491236
"164",0.333333333333333,4,0.859326630934895,0.376492288918811,1.33333333333333,-0.0440137979641173,0.038846859768136
"165",0.354166666666667,4,-0.309775881942914,0.373968130401852,1.41666666666667,-0.762656424945631,-0.84228834254918
"166",0.375,4,-1.13839837055057,0.398304046641697,1.5,-1.27200734621185,-1.46680880683826
"167",0.395833333333333,4,-1.48032794152018,0.452877313137866,1.58333333333333,-1.48219008247113,-1.72451604668753
"168",0.416666666666667,4,-1.39459911767135,0.487180884064996,1.66666666666667,-1.42949291819329,-1.6599035052599
"169",0.4375,4,-1.0416941661741,0.480660172385211,1.75,-1.21256365953103,-1.39392428409573
"170",0.458333333333333,4,-0.590344586230822,0.491541386003008,1.83333333333333,-0.935120882490883,-1.05374880841379
"171",0.479166666666667,4,-0.159490763488828,0.602641435093014,1.91666666666667,-0.670276765221676,-0.729020680564296
"172",0.5,4,0.195037652628677,0.801525228471468,2,-0.452349569366861,-0.461817878224938
"173",0.520833333333333,4,0.461577696833513,1.00638265107653,2.08333333333333,-0.288508472924746,-0.260930605133736
"174",0.541666666666667,4,0.644515031400076,1.14311989792364,2.16666666666667,-0.176057626880203,-0.123053452763312
"175",0.5625,4,0.746078513091196,1.17556128376826,2.25,-0.113626961918042,-0.0465065648709336
"176",0.583333333333333,4,0.764431271346151,1.12434270339177,2.33333333333333,-0.102345595006741,-0.0326743635199551
"177",0.604166666666667,4,0.702173014482341,1.06571366644434,2.41666666666667,-0.1406154958675,-0.0795974871582582
"178",0.625,4,0.575458933350315,1.08449404631226,2.5,-0.218506133461045,-0.175100008352814
"179",0.645833333333333,4,0.417155474019494,1.19247638297045,2.58333333333333,-0.315814635171239,-0.294410974780933
"180",0.666666666666667,4,0.27201467810535,1.332055259296,2.66666666666667,-0.405032100456792,-0.403801437262705
"181",0.6875,4,0.185844033216779,1.46043219313304,2.75,-0.458000850356217,-0.46874697264677
"182",0.708333333333333,4,0.19322495527684,1.58600788071376,2.83333333333333,-0.453463827160764,-0.463184081299738
"183",0.729166666666667,4,0.308641949283432,1.74362620282808,2.91666666666667,-0.38251746372593,-0.376196006905373
"184",0.75,4,0.524106606966824,1.9451633595955,3,-0.250072202584448,-0.213803494145519
"185",0.770833333333333,4,0.813600782400256,2.15512922582459,3.08333333333333,-0.0721212937140012,0.00438396677467005
"186",0.791666666666667,4,1.14226694483539,2.31168969239969,3.16666666666667,0.12990847850068,0.252094772578406
"187",0.8125,4,1.47723298283327,2.36359700875653,3.25,0.335810758963532,0.504553701038127
"188",0.833333333333333,4,1.79836267983796,2.30397844192715,3.33333333333333,0.53320789609666,0.746584384766455
"189",0.854166666666667,4,2.10692075133893,2.19898216122739,3.41666666666667,0.722877305440392,0.979140021046286
"190",0.875,4,2.40183428423399,2.10816385759639,3.5,0.904159471612806,1.20141197120568
"191",0.895833333333333,4,2.68063299599676,2.09280068857152,3.58333333333333,1.07553592184989,1.41153841998919
"192",0.916666666666667,4,2.94072283580584,2.20173196902651,3.66666666666667,1.23541210351296,1.60756426981542
"193",0.9375,4,3.17988208535979,2.44297728712576,3.75,1.38242233527041,1.78781504459398
"194",0.958333333333333,4,3.39670335119774,2.78373206625162,3.83333333333333,1.51570149800498,1.95123001277375
"195",0.979166666666667,4,3.59085850141865,3.17848117425991,3.91666666666667,1.63504789035281,2.09756186621382
"196",1,4,3.76306755442973,3.59097354451938,4,1.74090410474178,2.22735327209514
"197",0,5,1.18369903848612,0.517234078276767,0,0.155376620339852,0.250647929380535
"198",0.0208333333333333,5,0.715517978389926,0.254036270883661,0.104166666666667,-0.132412400062058,-0.107534104400204
"199",0.0416666666666667,5,0.0908163432375331,0.128112381291733,0.208333333333333,-0.516413990359285,-0.585462242157561
"200",0.0625,5,-0.229956053252586,0.338305469286963,0.3125,-0.713591496298756,-0.83086924203053
"201",0.0833333333333333,5,-0.0256346013420383,0.326824799241243,0.416666666666667,-0.587995919065556,-0.674553065602297
"202",0.104166666666667,5,0.42135674186422,0.202445454354936,0.520833333333333,-0.313232132672673,-0.332582229876674
"203",0.125,5,0.59588825874456,0.19905527097045,0.625,-0.205948309055518,-0.199056850481374
"204",0.145833333333333,5,0.210280857841299,0.221615299033526,0.729166666666667,-0.442979632242483,-0.494065886233606
"205",0.166666666666667,5,-0.539527775831983,0.267761316394756,0.833333333333333,-0.903883992896018,-1.06770716360667
"206",0.1875,5,-1.10494416173034,0.36157403357877,0.9375,-1.25144317818951,-1.50027910701766
"207",0.208333333333333,5,-0.977711590035943,0.380607840260855,1.04166666666667,-1.17323382652624,-1.40293979712911
"208",0.229166666666667,5,-0.04725108273759,0.33524905232263,1.14583333333333,-0.601283483505014,-0.691090759946129
"209",0.25,5,1.31728653956135,0.369450558503948,1.25,0.237492321612521,0.352849079535953
"210",0.270833333333333,5,2.48965021071108,0.465977785679805,1.35416666666667,0.958139569507705,1.24976619099875
"211",0.291666666666667,5,2.94522548628103,0.518433623591468,1.45833333333333,1.23817986470604,1.59830416626486
"212",0.3125,5,2.52669493843826,0.511768971158984,1.5625,0.980910815105442,1.2781072689472
"213",0.333333333333333,5,1.47765556329881,0.45601196458289,1.66666666666667,0.336070517481303,0.475539440111231
"214",0.354166666666667,5,0.262915837760902,0.375341225133385,1.77083333333333,-0.410625121133417,-0.453797482057371
"215",0.375,5,-0.687958074585917,0.379003418210105,1.875,-0.995123502387455,-1.18126379973254
"216",0.395833333333333,5,-1.15910687827821,0.498770669276332,1.97916666666667,-1.28473678287829,-1.54171630647255
"217",0.416666666666667,5,-1.17097808669629,0.593380274717494,2.08333333333333,-1.29203396709358,-1.55079837735716
"218",0.4375,5,-0.886027572664895,0.587934169431021,2.1875,-1.1168760286685,-1.33279691736289
"219",0.458333333333333,5,-0.490216254216788,0.51201525676302,2.29166666666667,-0.873572398280787,-1.02998137201372
"220",0.479166666666667,5,-0.114602962287576,0.48433781129094,2.39583333333333,-0.642684413807354,-0.74261833176036
"221",0.5,5,0.186215943156316,0.617725062708125,2.5,-0.45777223880761,-0.512476755060415
"222",0.520833333333333,5,0.412629502026891,0.837997557090734,2.60416666666667,-0.318596732007557,-0.339259006834684
"223",0.541666666666667,5,0.582331394744236,1.01547517922598,2.70833333333333,-0.214281658998323,-0.209428532578739
"224",0.5625,5,0.702477441579477,1.07024686644537,2.8125,-0.140428365751535,-0.117510770255502
"225",0.583333333333333,5,0.764875953246108,0.996400788106563,2.91666666666667,-0.102072250825854,-0.0697727737439539
"226",0.604166666666667,5,0.758690080407866,0.873026981205303,3.02083333333333,-0.105874682056376,-0.0745052772618351
"227",0.625,5,0.684502007226569,0.82897922081439,3.125,-0.151477793173182,-0.131262880674694
"228",0.645833333333333,5,0.56174408854012,0.928902701950062,3.22916666666667,-0.226936593574231,-0.225178856192304
"229",0.666666666666667,5,0.427082205506633,1.09524247071056,3.33333333333333,-0.309712713128751,-0.328201962525928
"230",0.6875,5,0.32478244350005,1.23885192342377,3.4375,-0.372595966648606,-0.406466420304881
"231",0.708333333333333,5,0.293644155856257,1.33515445573076,3.54166666666667,-0.391736547209808,-0.430288774832447
"232",0.729166666666667,5,0.356193851832212,1.40781598308416,3.64583333333333,-0.35328749989538,-0.382435114728316
"233",0.75,5,0.514180341443354,1.49074124890493,3.75,-0.256173838200937,-0.261567512465269
"234",0.770833333333333,5,0.751280615991816,1.5928521391303,3.85416666666667,-0.110429250123609,-0.0801738898136146
"235",0.791666666666667,5,1.0409852566155,1.68897631430421,3.95833333333333,0.067651030855395,0.141464715885194
"236",0.8125,5,1.35616030583395,1.73848016033967,4.0625,0.261387869870341,0.382589463867985
"237",0.833333333333333,5,1.67693075581396,1.71088962282257,4.16666666666667,0.458564179297848,0.627994974562917
"238",0.854166666666667,5,1.99359126066376,1.60425008235237,4.27083333333333,0.653214121933237,0.870256170737394
"239",0.875,5,2.30254729065932,1.45590126350485,4.375,0.843128154767924,1.10662305655268
"240",0.895833333333333,5,2.60104099819273,1.36203300289444,4.47916666666667,1.02661103993531,1.33498574002625
"241",0.916666666666667,5,2.88537111994989,1.46247529093158,4.58333333333333,1.20138762571697,1.55251256876038
"242",0.9375,5,3.15118224799853,1.80607107310065,4.6875,1.36478066032056,1.75587143685823
"243",0.958333333333333,5,3.39460575604678,2.30388602169962,4.79166666666667,1.51441211467629,1.94210265083525
