FL.arg,FL.vd,value,se,x,Z_Score
0,1,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,1,-0.748871685603164,0.331167298204647,0.111111111111111,-2.26130928283986
0.222222222222222,1,-0.552922595010763,0.642435078544156,0.222222222222222,-0.860666880556646
0.333333333333333,1,-0.0399262247611776,0.465550331738549,0.333333333333333,-0.0857613496097775
0.444444444444444,1,0.480799229743505,0.702130261793559,0.444444444444444,0.68477212264762
0.555555555555556,1,0.804415404299218,0.63457470496918,0.555555555555556,1.26764492501838
0.666666666666667,1,1.14169461549146,0.696780415768135,0.666666666666667,1.63852856603733
0.777777777777778,1,1.40096871054413,1.44626675438882,0.777777777777778,0.968679329931886
0.888888888888889,1,1.53589973658475,2.33381765289787,0.888888888888889,0.658106144101552
1,1,1.62543705119604,3.04158609696014,1,0.534404419069562
0,2,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,2,0.0715991987692129,0.0539194894188389,0.222222222222222,1.32789088956389
0.222222222222222,2,-0.229122653037888,0.206533864728699,0.444444444444444,-1.10937086922215
0.333333333333333,2,-0.170931385786769,0.225989374377255,0.666666666666667,-0.756369126901624
0.444444444444444,2,0.230085272430913,0.428652735578916,0.888888888888889,0.536763802802219
0.555555555555556,2,0.21101425458282,0.726478202037845,1.11111111111111,0.29046192162532
0.666666666666667,2,0.0909747548315014,0.799722325096055,1.33333333333333,0.113757928191606
0.777777777777778,2,0.115638006026785,0.728524343710058,1.55555555555556,0.158729089872125
0.888888888888889,2,0.225715103735136,0.8990023401733,1.77777777777778,0.251072876730916
1,2,0.360987699191178,1.40817901063755,2,0.256350717106444
0,3,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,3,0.167197262572718,0.0441468533845494,0.333333333333333,3.78729738938164
0.222222222222222,3,-0.274480413644503,0.111836961824113,0.666666666666667,-2.4542906850079
0.333333333333333,3,-0.249346607865846,0.172016074498302,1,-1.44955411052767
0.444444444444444,3,-0.197916197982952,0.364550030619951,1.33333333333333,-0.542905448797732
0.555555555555556,3,-0.425045050684559,0.37613751384477,1.66666666666667,-1.13002568220295
0.666666666666667,3,-0.468153109153424,0.742475754396416,2,-0.630529827245338
0.777777777777778,3,-0.43749763789385,0.730080583055709,2.33333333333333,-0.599245683350089
0.888888888888889,3,-0.362606422801239,0.841768325290581,2.66666666666667,-0.430767483055467
1,3,-0.247816326179266,1.33093763899311,3,-0.186196797595073
0,4,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,4,0.160447168412756,0.0356233707228796,0.444444444444444,4.50398615170088
0.222222222222222,4,-0.246609018395795,0.120918951728266,0.888888888888889,-2.03945713116985
0.333333333333333,4,-0.155990627529392,0.173577994764756,1.33333333333333,-0.898677437429785
0.444444444444444,4,-0.224470208384356,0.407396817661402,1.77777777777778,-0.550986651473844
0.555555555555556,4,-0.559685007155054,0.335708737663971,2.22222222222222,-1.66717438172632
0.666666666666667,4,-0.613168616524158,0.668140280703333,2.66666666666667,-0.917724367521581
0.777777777777778,4,-0.613916384115465,0.628173913770632,3.11111111111111,-0.977303212784519
0.888888888888889,4,-0.580192928890238,0.749320348777438,3.55555555555556,-0.774292236740745
1,4,-0.489768228246516,1.33327136370469,4,-0.367343244278211
0,5,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,5,0.146130032862954,0.0353820678106778,0.555555555555556,4.13005914874352
0.222222222222222,5,-0.194066625965234,0.133844097090687,1.11111111111111,-1.4499453482341
0.333333333333333,5,0.0177430528505103,0.17359703486499,1.66666666666667,0.102208271381532
0.444444444444444,5,-0.106039291188627,0.363551739014466,2.22222222222222,-0.291675928923029
0.555555555555556,5,-0.400224679227859,0.249743567670401,2.77777777777778,-1.60254249172918
0.666666666666667,5,-0.546709148182587,0.558570588555011,3.33333333333333,-0.97876465282014
0.777777777777778,5,-0.647325148510534,0.535004826969841,3.88888888888889,-1.20994263206344
0.888888888888889,5,-0.66094377859473,0.682234420372426,4.44444444444444,-0.968792776878549
1,5,-0.593731804860653,1.34444842203004,5,-0.441617391289843
0,6,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,6,0.136130358143417,0.0385414331683403,0.666666666666667,3.53205231234735
0.222222222222222,6,-0.14909770029519,0.148780017780911,1.33333333333333,-1.00213524987439
0.333333333333333,6,0.158435096450263,0.202505071962685,2,0.782375942067551
0.444444444444444,6,0.00410893553376509,0.351760139125748,2.66666666666667,0.0116810720622788
0.555555555555556,6,-0.246137812393341,0.208297906013072,3.33333333333333,-1.18166244253024
0.666666666666667,6,-0.455554884918071,0.523331088528885,4,-0.870490775158539
0.777777777777778,6,-0.636936195496844,0.480166179057705,4.66666666666667,-1.32649116759283
0.888888888888889,6,-0.689568984577021,0.647668168103535,5.33333333333333,-1.06469488317787
1,6,-0.641351823600684,1.35746846954131,6,-0.472461672584849
0,7,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,7,0.130388583824275,0.0416686717944447,0.777777777777778,3.12917542626492
0.222222222222222,7,-0.112654269490711,0.160938106123464,1.55555555555556,-0.699985057636304
0.333333333333333,7,0.261465728472364,0.233675879626794,2.33333333333333,1.11892476403621
0.444444444444444,7,0.086003319484898,0.350242363110995,3.11111111111111,0.24555373233832
0.555555555555556,7,-0.139710269809593,0.183643826941053,3.88888888888889,-0.760767580031089
0.666666666666667,7,-0.381579910740593,0.513325322941953,4.66666666666667,-0.743349088164392
0.777777777777778,7,-0.61540385663088,0.457064408671841,5.44444444444444,-1.34642699137119
0.888888888888889,7,-0.696863515442241,0.633771678029814,6.22222222222222,-1.09954978993154
1,7,-0.663582593013891,1.36876470165176,7,-0.484803993128338
0,8,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,8,0.127360370293179,0.0440791012295385,0.888888888888889,2.88935950916875
0.222222222222222,8,-0.0837955108417461,0.169612444120798,1.77777777777778,-0.494041055042324
0.333333333333333,8,0.333451377699756,0.25751065587855,2.66666666666667,1.29490322084777
0.444444444444444,8,0.146276408709533,0.359017583640408,3.55555555555556,0.407435221490553
0.555555555555556,8,-0.0683987208350279,0.195837829660233,4.44444444444444,-0.349262044793365
0.666666666666667,8,-0.330675285369357,0.502723684529515,5.33333333333333,-0.657767468582321
0.777777777777778,8,-0.592522817951319,0.450824065640418,6.22222222222222,-1.31431053288961
0.888888888888889,8,-0.694940897949653,0.629018768618167,7.11111111111111,-1.10480152997073
1,8,-0.673442745945998,1.37680679311594,8,-0.489133805348162
0,9,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,9,0.12571671955671,0.0459081004018246,1,2.73844307336475
0.222222222222222,9,-0.0610038139136858,0.175527877125932,2,-0.347544873854532
0.333333333333333,9,0.383265063053907,0.273845241402279,3,1.3995680958023
0.444444444444444,9,0.192737239218165,0.374590294794809,4,0.514528117509669
0.555555555555556,9,-0.0162416453941645,0.230541723108863,5,-0.0704499175903841
0.666666666666667,9,-0.292040609948933,0.50677389828894,6,-0.576273977280544
0.777777777777778,9,-0.571027859309135,0.45030539520176,7,-1.26809020143604
0.888888888888889,9,-0.688955786952221,0.626044307406126,8,-1.10049045858552
1,9,-0.676921860214759,1.38103414323187,9,-0.490155774592682
0,10,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,10,0.124910553165975,0.0472988743644562,1.11111111111111,2.6408779245673
0.222222222222222,10,-0.0427590544248857,0.179668831709131,2.22222222222222,-0.237988158647956
0.333333333333333,10,0.419005367462658,0.285137790506066,3.33333333333333,1.4694838124368
0.444444444444444,10,0.229680360901386,0.389576349974071,4.44444444444444,0.589564435614925
0.555555555555556,10,0.0237436805593469,0.26402887305266,5.55555555555556,0.08992834868712
0.666666666666667,10,-0.261042165402393,0.516785090048676,6.66666666666667,-0.505127122335913
0.777777777777778,10,-0.551424717267625,0.4487677048136,7.77777777777778,-1.22875311960486
0.888888888888889,10,-0.681192827817446,0.620268977543223,8.88888888888889,-1.09822166266566
1,10,-0.676954901124854,1.38088262778103,10,-0.4902334836471
